Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Rec_Receiving,Prog_Receiving,Mis_Dribbles,Dis_Dribbles,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,Ast,xA,KP,Final_Third,PPA,CrsPA,Prog,xAG,A_minus_xAG,Gls_Standard,Sh_Standard,SoT_Standard,Sh_per_90_Standard,SoT_per_90_Standard,PK_Standard,PKatt_Standard,FK_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Past_Vs,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xAG_Expected,npxG+xAG_Expected,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per
2023,Celta Vigo,La Liga,Franco Cervi,ARG,MF,28-152,1994.0,8.9,411.0,6.0,71.0,179.0,161.0,18.0,411.0,5.0,12.0,242.0,28.0,14.0,11.0,216.0,301.0,3277.0,947.0,120.0,143.0,69.0,91.0,16.0,33.0,1,0.9,8.0,19.0,8.0,2.0,18.0,0.5,0.5,0,12.0,3.0,1.36,0.34,0.0,0.0,0.0,0.6,0.6,-0.6,-0.6,30.0,15.0,9.0,16.0,5.0,13.0,28.0,15.0,16.0,1.0,15.0,16.0,46.0,4.0,0.0,19.0,2.14,15.0,3.0,0.0,1.0,0.0,0.0,2.0,0.23,1.0,0.0,0.0,1.0,0.0,0.0,11,10,842,9.4,0,0.0,0.0,0.0,0,1,0.0,0.11,0.11,0.0,0.11,0.5,1.1,0.06,0.06,0.12,0.06,0.12
2023,Brentford,Premier League,Frank Onyeka,NGA,MF,24-297,1998.0,3.4,131.0,7.0,36.0,57.0,38.0,10.0,131.0,1.0,6.0,72.0,6.0,3.0,5.0,70.0,91.0,1037.0,257.0,39.0,48.0,23.0,28.0,4.0,8.0,1,0.7,4.0,7.0,2.0,0.0,6.0,0.5,0.5,0,2.0,0.0,0.59,0.0,0.0,0.0,0.0,0.3,0.3,-0.3,-0.3,10.0,7.0,5.0,4.0,1.0,7.0,11.0,4.0,5.0,0.0,5.0,3.0,13.0,4.0,0.0,11.0,3.27,7.0,0.0,0.0,1.0,2.0,1.0,3.0,0.89,3.0,0.0,0.0,0.0,0.0,0.0,10,3,311,3.5,0,0.0,0.0,0.0,0,0,0.0,0.29,0.29,0.0,0.29,0.5,0.7,0.07,0.14,0.21,0.07,0.21
2023,Manchester Utd,Premier League,Fred,BRA,MF,29-234,1993.0,4.3,313.0,6.0,68.0,148.0,100.0,13.0,313.0,1.0,5.0,195.0,17.0,8.0,6.0,204.0,253.0,3234.0,861.0,101.0,118.0,77.0,88.0,15.0,20.0,0,0.5,9.0,20.0,3.0,1.0,20.0,0.8,-0.8,1,13.0,3.0,3.03,0.7,0.0,0.0,0.0,0.7,0.7,0.3,0.3,9.0,7.0,3.0,4.0,2.0,2.0,8.0,6.0,12.0,0.0,12.0,8.0,17.0,3.0,0.0,20.0,4.66,14.0,0.0,0.0,3.0,1.0,2.0,2.0,0.47,1.0,0.0,0.0,1.0,0.0,0.0,11,4,398,4.4,1,1.0,0.0,0.0,2,0,0.23,0.0,0.23,0.23,0.23,0.8,1.6,0.19,0.17,0.36,0.19,0.36
2023,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",25-046,1997.0,4.3,161.0,6.0,23.0,61.0,77.0,10.0,161.0,1.0,7.0,109.0,22.0,9.0,8.0,69.0,123.0,1190.0,352.0,34.0,44.0,22.0,42.0,9.0,23.0,0,0.4,6.0,8.0,4.0,0.0,9.0,0.4,-0.4,1,5.0,1.0,1.17,0.23,0.0,0.0,0.0,0.5,0.5,0.5,0.5,4.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,5.0,0.0,1.0,5.0,3.0,0.0,10.0,2.35,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,473,5.3,1,1.0,0.0,0.0,0,0,0.19,0.19,0.38,0.19,0.38,0.6,1.0,0.09,0.11,0.19,0.09,0.19
2023,Barcelona,La Liga,Frenkie de Jong,NED,"MF,DF",25-166,1997.0,7.0,565.0,7.0,97.0,332.0,142.0,13.0,565.0,9.0,13.0,446.0,19.0,7.0,6.0,467.0,510.0,7416.0,2276.0,260.0,272.0,165.0,179.0,33.0,37.0,0,1.3,8.0,54.0,16.0,2.0,40.0,0.5,-0.5,1,8.0,6.0,1.14,0.86,0.0,0.0,0.0,1.3,1.3,-0.3,-0.3,20.0,10.0,5.0,11.0,4.0,10.0,11.0,1.0,5.0,0.0,5.0,12.0,32.0,2.0,0.0,28.0,4.01,22.0,0.0,2.0,0.0,1.0,3.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,11,7,720,8.0,1,1.0,0.0,0.0,0,0,0.12,0.0,0.12,0.12,0.12,0.6,2.0,0.17,0.08,0.25,0.17,0.25
2023,Nantes,Ligue 1,Fábio,BRA,"DF,MF",32-108,1990.0,2.5,148.0,10.0,33.0,64.0,52.0,4.0,148.0,1.0,4.0,78.0,10.0,4.0,1.0,87.0,117.0,1376.0,431.0,47.0,57.0,34.0,44.0,4.0,11.0,0,0.7,4.0,5.0,5.0,1.0,9.0,0.6,-0.6,0,3.0,2.0,1.21,0.8,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,4.0,2.0,1.0,2.0,1.0,4.0,6.0,2.0,2.0,0.0,2.0,3.0,7.0,11.0,0.0,8.0,3.2,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,6,3,224,2.5,0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.08,0.24,0.32,0.08,0.32
2023,Lille,Ligue 1,Gabriel Gudmundsson,SWE,MF,23-179,1999.0,1.2,54.0,1.0,11.0,22.0,22.0,3.0,54.0,4.0,5.0,33.0,1.0,0.0,2.0,29.0,41.0,464.0,117.0,16.0,19.0,9.0,14.0,3.0,7.0,0,0.2,4.0,1.0,2.0,2.0,3.0,0.2,-0.2,0,1.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,5.0,4.17,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,109,1.2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.17,0.17,0.0,0.17
2023,Lecce,Serie A,Gabriel Strefezza,BRA,"FW,MF",25-190,1997.0,6.7,285.0,4.0,43.0,128.0,120.0,12.0,284.0,9.0,23.0,199.0,29.0,23.0,11.0,119.0,192.0,2240.0,738.0,61.0,81.0,32.0,50.0,24.0,52.0,0,0.6,8.0,11.0,6.0,4.0,13.0,0.6,-0.6,4,12.0,6.0,1.79,0.9,1.0,1.0,0.0,1.5,0.7,2.5,2.3,13.0,5.0,6.0,5.0,2.0,7.0,12.0,5.0,6.0,1.0,5.0,4.0,17.0,4.0,0.0,22.0,3.28,13.0,3.0,4.0,0.0,0.0,2.0,2.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,10,8,684,7.6,4,3.0,1.0,1.0,2,0,0.53,0.0,0.53,0.39,0.39,0.6,1.3,0.19,0.08,0.27,0.09,0.17
2023,Celta Vigo,La Liga,Gabriel Veiga,ESP,MF,20-151,2002.0,5.2,273.0,7.0,30.0,154.0,93.0,12.0,273.0,12.0,23.0,175.0,11.0,8.0,2.0,162.0,208.0,2633.0,667.0,78.0,97.0,65.0,80.0,13.0,19.0,1,0.4,6.0,18.0,4.0,2.0,17.0,0.4,0.6,2,12.0,6.0,2.32,1.16,0.0,0.0,0.0,0.6,0.6,1.4,1.4,8.0,4.0,2.0,6.0,0.0,4.0,10.0,6.0,3.0,0.0,3.0,6.0,14.0,3.0,0.0,19.0,3.68,13.0,1.0,3.0,1.0,1.0,0.0,3.0,0.58,2.0,0.0,1.0,0.0,0.0,0.0,12,5,496,5.5,3,3.0,0.0,0.0,3,1,0.54,0.18,0.73,0.54,0.73,0.4,1.0,0.12,0.07,0.18,0.12,0.18
2023,Bologna,Serie A,Gary Medel,CHI,"DF,MF",35-083,1987.0,9.6,648.0,95.0,319.0,298.0,34.0,0.0,648.0,3.0,3.0,394.0,1.0,4.0,3.0,500.0,573.0,9735.0,3616.0,173.0,190.0,250.0,267.0,67.0,100.0,1,0.3,2.0,31.0,2.0,0.0,19.0,0.2,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,4.0,1.0,6.0,11.0,5.0,8.0,6.0,2.0,16.0,31.0,27.0,0.0,12.0,1.25,9.0,0.0,0.0,0.0,1.0,2.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,12,11,924,10.3,0,0.0,0.0,0.0,3,0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.02,0.02,0.0,0.02
2023,Auxerre,Ligue 1,Gauthier Hein,FRA,MF,26-079,1996.0,6.1,292.0,4.0,46.0,146.0,105.0,12.0,292.0,3.0,8.0,214.0,28.0,8.0,9.0,209.0,253.0,3584.0,692.0,103.0,113.0,66.0,80.0,27.0,44.0,0,0.5,7.0,17.0,7.0,1.0,15.0,0.7,-0.7,1,5.0,2.0,0.82,0.33,0.0,0.0,0.0,1.5,1.5,-0.5,-0.5,11.0,7.0,5.0,5.0,1.0,5.0,13.0,8.0,3.0,0.0,3.0,2.0,13.0,3.0,0.0,14.0,2.3,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7,573,6.4,1,1.0,0.0,0.0,0,0,0.16,0.0,0.16,0.16,0.16,0.8,2.4,0.25,0.13,0.38,0.25,0.38
2023,Barcelona,La Liga,Gavi,ESP,"MF,FW",18-081,2004.0,8.1,482.0,4.0,37.0,268.0,183.0,22.0,482.0,8.0,16.0,373.0,41.0,18.0,5.0,357.0,405.0,5072.0,928.0,225.0,240.0,104.0,117.0,20.0,28.0,1,1.5,17.0,34.0,14.0,2.0,24.0,1.5,-0.5,0,5.0,0.0,0.62,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,12.0,10.0,2.0,6.0,4.0,6.0,10.0,4.0,7.0,1.0,6.0,10.0,22.0,3.0,0.0,33.0,4.09,26.0,0.0,2.0,0.0,2.0,3.0,2.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,12,9,763,8.5,0,0.0,0.0,0.0,2,0,0.0,0.12,0.12,0.0,0.12,1.5,1.7,0.02,0.17,0.2,0.02,0.2
2023,Nice,Ligue 1,Gaëtan Laborde,FRA,"FW,MF",28-175,1994.0,5.7,199.0,6.0,25.0,105.0,72.0,22.0,199.0,4.0,11.0,142.0,25.0,11.0,7.0,90.0,132.0,1231.0,242.0,56.0,69.0,28.0,40.0,2.0,10.0,0,0.4,8.0,6.0,6.0,1.0,8.0,0.9,-0.9,1,9.0,4.0,1.59,0.71,0.0,0.0,0.0,0.9,0.9,0.1,0.1,9.0,5.0,2.0,6.0,1.0,4.0,7.0,3.0,8.0,1.0,7.0,3.0,12.0,5.0,0.0,13.0,2.3,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,554,6.2,2,2.0,0.0,0.0,0,0,0.32,0.0,0.32,0.32,0.32,1.2,2.2,0.16,0.2,0.36,0.16,0.36
2023,Auxerre,Ligue 1,Gaëtan Perrin,FRA,MF,26-140,1996.0,4.1,172.0,6.0,28.0,82.0,64.0,10.0,172.0,12.0,20.0,131.0,22.0,13.0,6.0,98.0,127.0,1632.0,332.0,46.0,52.0,38.0,51.0,8.0,11.0,1,0.1,3.0,7.0,4.0,0.0,8.0,0.4,0.6,1,6.0,4.0,1.46,0.97,0.0,0.0,0.0,0.6,0.6,0.4,0.4,2.0,1.0,0.0,1.0,1.0,2.0,9.0,7.0,3.0,0.0,3.0,2.0,4.0,4.0,0.0,6.0,1.46,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,13,3,380,4.2,1,1.0,0.0,0.0,1,0,0.24,0.24,0.47,0.24,0.47,0.6,1.2,0.14,0.14,0.28,0.14,0.28
2023,Monaco,Ligue 1,Gelson Martins,POR,MF,27-167,1995.0,1.2,70.0,2.0,9.0,21.0,41.0,11.0,70.0,1.0,6.0,48.0,8.0,2.0,1.0,42.0,50.0,557.0,163.0,23.0,27.0,15.0,16.0,1.0,3.0,0,0.1,2.0,2.0,3.0,0.0,6.0,0.1,-0.1,0,5.0,2.0,4.05,1.62,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,3.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,7.0,5.68,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,4,1,111,1.2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.1,0.4,0.3,0.4
2023,Union Berlin,Bundesliga,Genki Haraguchi,JPN,MF,31-169,1991.0,2.8,102.0,7.0,18.0,57.0,30.0,3.0,102.0,3.0,3.0,61.0,8.0,1.0,3.0,61.0,76.0,968.0,305.0,25.0,28.0,22.0,24.0,7.0,10.0,0,0.1,5.0,10.0,2.0,0.0,7.0,0.2,-0.2,0,3.0,0.0,1.08,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,6.0,5.0,1.0,5.0,0.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,8.0,4.0,0.0,11.0,3.94,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,282,3.1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.04,0.05,0.1,0.04,0.1
2023,Atlético Madrid,La Liga,Geoffrey Kondogbia,CTA,MF,29-252,1993.0,6.5,426.0,19.0,127.0,273.0,33.0,5.0,426.0,1.0,1.0,285.0,2.0,3.0,6.0,324.0,359.0,5022.0,1474.0,180.0,191.0,103.0,111.0,26.0,35.0,1,0.2,4.0,22.0,2.0,0.0,15.0,0.5,0.5,0,8.0,0.0,1.23,0.0,0.0,0.0,0.0,0.5,0.5,-0.5,-0.5,21.0,10.0,14.0,7.0,0.0,8.0,14.0,6.0,3.0,1.0,2.0,18.0,39.0,8.0,1.0,6.0,0.93,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,10,7,654,7.3,0,0.0,0.0,0.0,2,0,0.0,0.14,0.14,0.0,0.14,0.5,1.0,0.07,0.06,0.13,0.07,0.13
2023,Roma,Serie A,Georginio Wijnaldum,NED,MF,31-348,1990.0,0.1,12.0,0.0,0.0,7.0,5.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,11.0,119.0,37.0,7.0,7.0,3.0,3.0,0.0,0.0,0,0.1,1.0,1.0,1.0,0.0,1.0,0.1,-0.1,0,1.0,0.0,6.92,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,0.1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.63,0.66,1.28,0.63,1.28
2023,Elche,La Liga,Gerard Gumbau,ESP,MF,27-311,1994.0,7.2,358.0,16.0,85.0,197.0,79.0,2.0,358.0,0.0,7.0,220.0,5.0,7.0,2.0,223.0,294.0,4078.0,1212.0,95.0,107.0,78.0,97.0,33.0,59.0,3,0.9,7.0,21.0,5.0,1.0,22.0,0.7,2.3,0,6.0,0.0,0.83,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,10.0,6.0,4.0,5.0,1.0,4.0,9.0,5.0,10.0,4.0,6.0,5.0,15.0,11.0,0.0,16.0,2.23,7.0,9.0,0.0,0.0,0.0,0.0,3.0,0.42,0.0,3.0,0.0,0.0,0.0,0.0,11,8,737,8.2,0,0.0,0.0,0.0,4,0,0.0,0.37,0.37,0.0,0.37,1.1,1.3,0.03,0.13,0.16,0.03,0.16
2023,Sampdoria,Serie A,Gerard Yepes,ESP,MF,20-061,2002.0,0.5,38.0,2.0,6.0,26.0,7.0,0.0,38.0,0.0,1.0,19.0,4.0,1.0,1.0,21.0,29.0,347.0,88.0,12.0,16.0,7.0,9.0,2.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,86,1.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
2023,Bochum,Bundesliga,Gerrit Holtmann,PHI,"MF,FW",27-214,1995.0,7.4,295.0,0.0,31.0,102.0,168.0,27.0,295.0,9.0,27.0,191.0,47.0,19.0,11.0,105.0,195.0,1251.0,360.0,74.0,93.0,21.0,49.0,3.0,18.0,1,0.7,7.0,4.0,5.0,3.0,5.0,0.6,0.4,1,21.0,12.0,2.85,1.63,0.0,0.0,0.0,1.6,1.6,-0.6,-0.6,8.0,5.0,4.0,3.0,1.0,6.0,8.0,2.0,12.0,1.0,11.0,2.0,10.0,1.0,0.0,12.0,1.63,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,11,7,696,7.7,1,1.0,0.0,0.0,0,0,0.13,0.13,0.26,0.13,0.26,0.7,2.3,0.21,0.09,0.3,0.21,0.3
2023,Marseille,Ligue 1,Gerson,BRA,MF,25-158,1997.0,4.4,230.0,3.0,30.0,105.0,98.0,11.0,230.0,2.0,7.0,192.0,31.0,13.0,14.0,145.0,180.0,2087.0,570.0,84.0,94.0,45.0,57.0,7.0,12.0,0,0.5,4.0,15.0,4.0,0.0,15.0,0.3,-0.3,2,9.0,6.0,2.04,1.36,0.0,0.0,0.0,0.8,0.8,1.2,1.2,6.0,4.0,1.0,4.0,1.0,3.0,5.0,2.0,5.0,0.0,5.0,1.0,7.0,3.0,0.0,12.0,2.73,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,9,6,416,4.6,2,2.0,0.0,0.0,1,0,0.43,0.0,0.43,0.43,0.43,0.3,1.1,0.16,0.06,0.23,0.16,0.23
2023,Fiorentina,Serie A,Giacomo Bonaventura,ITA,MF,33-064,1989.0,7.7,403.0,6.0,54.0,204.0,153.0,23.0,403.0,6.0,15.0,281.0,29.0,8.0,10.0,272.0,315.0,4557.0,928.0,138.0,148.0,102.0,118.0,24.0,31.0,0,0.5,8.0,25.0,9.0,4.0,18.0,0.6,-0.6,1,20.0,3.0,2.59,0.39,0.0,0.0,1.0,1.2,1.2,-0.2,-0.2,14.0,9.0,6.0,7.0,1.0,9.0,13.0,4.0,5.0,0.0,5.0,9.0,23.0,2.0,0.0,23.0,2.98,13.0,1.0,1.0,4.0,4.0,0.0,2.0,0.26,1.0,0.0,0.0,0.0,1.0,0.0,10,9,757,8.4,1,1.0,0.0,0.0,3,0,0.12,0.0,0.12,0.12,0.12,0.6,1.8,0.14,0.07,0.22,0.14,0.22
2023,Napoli,Serie A,Giacomo Raspadori,ITA,"FW,MF",22-249,2000.0,4.8,258.0,2.0,23.0,126.0,111.0,23.0,258.0,2.0,6.0,213.0,37.0,16.0,7.0,162.0,210.0,2584.0,341.0,78.0,95.0,59.0,66.0,13.0,27.0,0,0.3,5.0,4.0,3.0,0.0,4.0,0.4,-0.4,1,16.0,9.0,3.34,1.88,0.0,0.0,0.0,1.7,1.7,-0.7,-0.7,4.0,4.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,6.0,2.0,0.0,17.0,3.55,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,451,5.0,1,1.0,0.0,0.0,1,0,0.2,0.0,0.2,0.2,0.2,0.4,2.2,0.36,0.07,0.43,0.36,0.43
2023,Monza,Serie A,Gianluca Caprari,ITA,"FW,MF",29-087,1993.0,8.4,398.0,2.0,35.0,195.0,171.0,36.0,398.0,6.0,24.0,331.0,49.0,28.0,12.0,259.0,316.0,3576.0,553.0,175.0,188.0,65.0,84.0,12.0,22.0,1,0.9,11.0,18.0,3.0,1.0,13.0,0.8,0.2,1,16.0,4.0,1.9,0.48,0.0,0.0,0.0,1.5,1.5,-0.5,-0.5,6.0,3.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,1.0,4.0,1.0,7.0,0.0,0.0,22.0,2.6,20.0,0.0,1.0,0.0,1.0,0.0,4.0,0.47,3.0,0.0,0.0,0.0,1.0,0.0,12,11,802,8.9,1,1.0,0.0,0.0,1,0,0.11,0.11,0.22,0.11,0.22,0.8,2.3,0.17,0.09,0.25,0.17,0.25
2023,Napoli,Serie A,Gianluca Gaetano,ITA,MF,22-173,2000.0,0.4,30.0,0.0,1.0,18.0,11.0,2.0,30.0,0.0,2.0,23.0,3.0,0.0,3.0,18.0,25.0,242.0,75.0,10.0,11.0,7.0,9.0,0.0,1.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.2,0.8,0,2.0,0.0,5.63,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,32,0.4,0,0.0,0.0,0.0,0,0,0.0,2.81,2.81,0.0,2.81,0.2,0.3,0.32,0.48,0.8,0.32,0.8
2023,Dortmund,Bundesliga,Gio Reyna,USA,MF,19-346,2002.0,2.2,122.0,2.0,16.0,49.0,59.0,10.0,122.0,3.0,4.0,92.0,13.0,7.0,4.0,70.0,93.0,1194.0,271.0,32.0,40.0,29.0,37.0,5.0,7.0,0,0.7,6.0,4.0,7.0,2.0,8.0,0.6,-0.6,1,5.0,1.0,2.3,0.46,0.0,0.0,0.0,0.5,0.5,0.5,0.5,5.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,0.0,9.0,4.13,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.92,1.0,0.0,0.0,0.0,1.0,0.0,7,1,226,2.5,1,1.0,0.0,0.0,1,0,0.4,0.0,0.4,0.4,0.4,0.6,1.1,0.19,0.25,0.44,0.19,0.44
2023,Atalanta,Serie A,Giorgio Scalvini,ITA,"DF,MF",18-318,2003.0,5.1,290.0,24.0,116.0,127.0,51.0,5.0,290.0,4.0,8.0,165.0,4.0,5.0,1.0,169.0,232.0,3008.0,1528.0,86.0,105.0,54.0,62.0,24.0,49.0,0,0.1,0.0,20.0,2.0,0.0,15.0,0.0,0.0,1,4.0,3.0,0.79,0.59,0.0,0.0,0.0,0.4,0.4,0.6,0.6,14.0,6.0,4.0,5.0,5.0,10.0,15.0,5.0,7.0,2.0,5.0,8.0,22.0,12.0,0.0,3.0,0.59,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,512,5.7,1,1.0,0.0,0.0,3,0,0.18,0.0,0.18,0.18,0.18,0.0,0.4,0.08,0.0,0.08,0.08,0.08
2023,Villarreal,La Liga,Giovani Lo Celso,ARG,"MF,FW",26-199,1996.0,5.5,324.0,1.0,50.0,141.0,138.0,14.0,324.0,7.0,12.0,234.0,30.0,14.0,12.0,200.0,241.0,3044.0,810.0,111.0,124.0,68.0,82.0,14.0,19.0,0,0.4,4.0,17.0,8.0,0.0,23.0,0.2,-0.2,1,12.0,3.0,2.17,0.54,0.0,0.0,0.0,1.2,1.2,-0.2,-0.2,20.0,17.0,3.0,13.0,4.0,7.0,11.0,4.0,6.0,0.0,6.0,5.0,25.0,3.0,0.0,13.0,2.34,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,521,5.8,1,1.0,0.0,0.0,1,0,0.17,0.0,0.17,0.17,0.17,0.2,1.5,0.22,0.04,0.26,0.22,0.26
2023,Salernitana,Serie A,Giulio Maggiore,ITA,MF,24-227,1998.0,6.3,387.0,8.0,85.0,243.0,60.0,4.0,387.0,0.0,1.0,240.0,9.0,10.0,3.0,247.0,324.0,4258.0,1179.0,112.0,140.0,103.0,116.0,25.0,46.0,0,0.6,2.0,27.0,10.0,0.0,31.0,0.5,-0.5,0,4.0,0.0,0.64,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,13.0,6.0,6.0,5.0,2.0,6.0,13.0,7.0,15.0,3.0,12.0,6.0,19.0,2.0,0.0,13.0,2.07,10.0,0.0,0.0,2.0,1.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,8,8,563,6.3,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.03,0.07,0.1,0.03,0.1
2023,Cremonese,Serie A,Gonzalo Escalante,ARG,MF,29-212,1993.0,4.9,287.0,13.0,79.0,175.0,39.0,5.0,287.0,1.0,4.0,188.0,6.0,4.0,5.0,195.0,247.0,3396.0,1255.0,82.0,95.0,95.0,110.0,15.0,30.0,1,0.1,4.0,24.0,2.0,0.0,15.0,0.2,0.8,0,5.0,1.0,1.02,0.2,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,11.0,5.0,5.0,6.0,0.0,8.0,11.0,3.0,3.0,0.0,3.0,8.0,19.0,4.0,0.0,10.0,2.05,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,465,5.2,0,0.0,0.0,0.0,0,1,0.0,0.19,0.19,0.0,0.19,0.2,0.4,0.03,0.05,0.08,0.03,0.08
